index1,img_url,index2,name,blank,,
2439,background: url(https://www.famousbirthdays.com/thumbnails/roberts-isabelle-medium.jpg) no-repeat center center; background-size:cover;,2439,roberts-isabelle-,,2439,"
43


Elias Harger, 15

TV Actor

"
2440,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,2440,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,,2440,"
44


Enzo Lopez, 15

Instagram Star

"
2441,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,2441,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,,2441,"
45


August Maturo, 15

TV Actor

"
2442,background: url(https://www.famousbirthdays.com/thumbnails/oh-shiitake-mushrooms-leanna-medium.jpg) no-repeat center center; background-size:cover;,2442,oh-shiitake-mushrooms-leanna-,,2442,"
46


Mariah Jade, 15

TikTok Star

"
2443,background: url(https://www.famousbirthdays.com/thumbnails/cali-kira-medium.jpg) no-repeat center center; background-size:cover;,2443,cali-kira-,,2443,"
47


Rhett LeRoy, 15

YouTube Star

"
2444,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,2444,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,,2444,"
48


Jadyn Xavier, 16

TikTok Star

"
2445,background: url(https://www.famousbirthdays.com/thumbnails/armstrong-ryan-medium.jpg) no-repeat center center; background-size:cover;,2445,armstrong-ryan-,,2445,2007 Movies
2446,background: url(https://www.famousbirthdays.com/thumbnails/mastodon-gavin-medium.jpg) no-repeat center center; background-size:cover;,2446,mastodon-gavin-,,2446,2007 Shows
2447,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,2447,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,,2447,Died in 2007
2448,background: url(https://www.famousbirthdays.com/thumbnails/ryan-s-world-medium.jpg) no-repeat center center; background-size:cover;,2448,ryan-s-world-,,2448,"
1


Coco Quinn, 14

Dancer

"
2449,background: url(https://www.famousbirthdays.com/thumbnails/nelson-paislee-medium.jpg) no-repeat center center; background-size:cover;,2449,nelson-paislee-,,2449,"
2


Hayley LeBlanc, 14

YouTube Star

"
2450,background: url(https://www.famousbirthdays.com/thumbnails/fgteev-chase-medium.jpg) no-repeat center center; background-size:cover;,2450,fgteev-chase-,,2450,"
3


Emily Dobson, 14

Dancer

"
2451,background: url(https://www.famousbirthdays.com/thumbnails/mcgraw-violet-medium.jpg) no-repeat center center; background-size:cover;,2451,mcgraw-violet-,,2451,"
4


Lilliana Ketchman, 14

Dancer

"
2452,background: url(https://www.famousbirthdays.com/thumbnails/la-torraca-diesel-medium.jpg) no-repeat center center; background-size:cover;,2452,la-torraca-diesel-,,2452,"
5


RonaldOMG, 14

YouTube Star

"
2453,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,2453,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,,2453,"
6


Payton Delu Myler, 14

YouTube Star

"
2454,background: url(https://www.famousbirthdays.com/thumbnails/nelson-delaynee-medium.jpg) no-repeat center center; background-size:cover;,2454,nelson-delaynee-,,2454,"
7


Madeleine McGraw, 14

TV Actress

"
2455,background: url(https://www.famousbirthdays.com/thumbnails/bennett-amyah-medium.jpg) no-repeat center center; background-size:cover;,2455,bennett-amyah-,,2455,"
8


Claire Rock Smith, 14

YouTube Star

"
2456,background: url(https://www.famousbirthdays.com/thumbnails/fizz-sienna-medium.jpg) no-repeat center center; background-size:cover;,2456,fizz-sienna-,,2456,"
9


Emily Ha, 14

Instagram Star

"
2457,background: url(https://www.famousbirthdays.com/thumbnails/ortiz-diezel-medium.jpg) no-repeat center center; background-size:cover;,2457,ortiz-diezel-,,2457,"
10


Mia Talerico, 14

TV Actress

"
2458,background: url(https://www.famousbirthdays.com/thumbnails/atwood-kane-medium.jpg) no-repeat center center; background-size:cover;,2458,atwood-kane-,,2458,"
11


Sariyah Yaya Panton, 14

YouTube Star

"
2459,background: url(https://www.famousbirthdays.com/thumbnails/clark-maya-medium.jpg) no-repeat center center; background-size:cover;,2459,clark-maya-,,2459,"
12


Sky Brown, 14

Skateboarder

"
2460,background: url(https://www.famousbirthdays.com/thumbnails/karnation-so-cool-medium.jpg) no-repeat center center; background-size:cover;,2460,karnation-so-cool-,,2460,"
13


FGTeeV Mike, 14

YouTube Star

"
2461,background: url(https://www.famousbirthdays.com/thumbnails/yeager-jordyn-medium.jpg) no-repeat center center; background-size:cover;,2461,yeager-jordyn-,,2461,"
14


JillianTubeHD, 14

YouTube Star

"
2462,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,2462,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,,2462,"
15


Raegan Revord, 15

TV Actress

"
2463,background: url(https://www.famousbirthdays.com/thumbnails/from-francesca-and-leah-leah-medium.jpg) no-repeat center center; background-size:cover;,2463,from-francesca-and-leah-leah-,,2463,"
16


Wyatt Bennett, 14

YouTube Star

"
2464,background: url(https://www.famousbirthdays.com/thumbnails/leroy-perri-medium.jpg) no-repeat center center; background-size:cover;,2464,leroy-perri-,,2464,"
17


Delina Hillock, 14

YouTube Star

"
2465,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,2465,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,,2465,"
18


Evangeline Lomelino, 14

YouTube Star

"
2466,background: url(https://www.famousbirthdays.com/thumbnails/twosisterstoystyle-evelyn-medium.jpg) no-repeat center center; background-size:cover;,2466,twosisterstoystyle-evelyn-,,2466,"
19


Paxton Myler, 14

YouTube Star

"
2467,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,2467,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,,2467,"
20


Francesca from Francesca and Leah, 14

YouTube Star

"
2468,background: url(https://www.famousbirthdays.com/thumbnails/busby-blayke-medium.jpg) no-repeat center center; background-size:cover;,2468,busby-blayke-,,2468,"
21


Bad Kid Kam, 14

Instagram Star

"
2469,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,2469,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,,2469,"
22


Jiji Wonder, 14

YouTube Star

"
2470,background: url(https://www.famousbirthdays.com/thumbnails/morales-destiny-medium.jpg) no-repeat center center; background-size:cover;,2470,morales-destiny-,,2470,"
23


Taylor Yeager, 14

YouTube Star

"
2471,background: url(https://www.famousbirthdays.com/thumbnails/lavenderblossom-medium.jpg) no-repeat center center; background-size:cover;,2471,lavenderblossom-,,2471,"
24


Meesha Garbett, 14

Movie Actress

"
2472,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,2472,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,,2472,"
25


Iain Armitage, 14

TV Actor

"
2473,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,2473,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,,2473,"
26


Giada Ryann, 14

YouTube Star

"
2474,background: url(https://www.famousbirthdays.com/thumbnails/herron-reese-medium.jpg) no-repeat center center; background-size:cover;,2474,herron-reese-,,2474,"
27


Aydah Vlach, 14

YouTube Star

"
2475,background: url(https://www.famousbirthdays.com/thumbnails/nayeli-lo-vera-medium.jpg) no-repeat center center; background-size:cover;,2475,nayeli-lo-vera-,,2475,"
28


Jazmyn Bieber, 14

Instagram Star

"
2476,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,2476,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,,2476,"
29


BadKid Dejah, 14

Instagram Star

"
2477,background: url(https://www.famousbirthdays.com/thumbnails/franke-russell-medium.jpg) no-repeat center center; background-size:cover;,2477,franke-russell-,,2477,"
30


Isla Stanford, 14

Instagram Star

"
2478,background: url(https://www.famousbirthdays.com/thumbnails/beckham-harper-medium.jpg) no-repeat center center; background-size:cover;,2478,beckham-harper-,,2478,"
31


Ben Grosskopf, 14

TikTok Star

"
2479,background: url(https://www.famousbirthdays.com/thumbnails/miss-charli-medium.jpg) no-repeat center center; background-size:cover;,2479,miss-charli-,,2479,"
32


Ella Gross, 14

Model

"
2480,background: url(https://www.famousbirthdays.com/thumbnails/sopo-parker-medium.jpg) no-repeat center center; background-size:cover;,2480,sopo-parker-,,2480,"
33


London Bleu Angel, 14

Instagram Star

"
2481,background: url(https://www.famousbirthdays.com/thumbnails/mills-tilly-medium.jpg) no-repeat center center; background-size:cover;,2481,mills-tilly-,,2481,"
34


Jackson Robert Scott, 14

Movie Actor

"
2482,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,2482,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,,2482,"
35


Bella Blu, 14

Gymnast

"
2483,background: url(https://www.famousbirthdays.com/thumbnails/cannon-monroe-medium.jpg) no-repeat center center; background-size:cover;,2483,cannon-monroe-,,2483,"
36


Brinley Rich, 14

YouTube Star

"
2484,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,2484,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,,2484,"
37


Priscilla JKrew, 14

YouTube Star

"
2485,background: url(https://www.famousbirthdays.com/thumbnails/atkin-lux-medium.jpg) no-repeat center center; background-size:cover;,2485,atkin-lux-,,2485,"
38


Alexandra Leona Bryant, 14

Model

"
2486,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,2486,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,,2486,"
39


Tessa Alesia, 14

TikTok Star

"
2487,background: url(https://www.famousbirthdays.com/thumbnails/smith-kamryn-medium.jpg) no-repeat center center; background-size:cover;,2487,smith-kamryn-,,2487,"
40


Bad Kid Jakari, 14

Instagram Star

"
2488,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,2488,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,,2488,"
41


Karolina Protsenko, 14

Violinist

"
2489,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,2489,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,,2489,"
42


Callum B, 14

YouTube Star

"
2490,background: url(https://www.famousbirthdays.com/thumbnails/hart-willow-medium.jpg) no-repeat center center; background-size:cover;,2490,hart-willow-,,2490,"
43


Annelise CGTeen, 14

YouTube Star

"
2491,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,2491,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,,2491,"
44


Mimi Land, 14

YouTube Star

"
2492,background: url(https://www.famousbirthdays.com/thumbnails/elizabeth-swims-medium.jpg) no-repeat center center; background-size:cover;,2492,elizabeth-swims-,,2492,"
45


Namiko Love Browner, 14

Family Member

"
2493,background: url(https://www.famousbirthdays.com/thumbnails/hampton-ben-medium.jpg) no-repeat center center; background-size:cover;,2493,hampton-ben-,,2493,"
46


Ryler Bingham, 14

YouTube Star

"
2494,background: url(https://www.famousbirthdays.com/thumbnails/soul-anayah-medium.jpg) no-repeat center center; background-size:cover;,2494,soul-anayah-,,2494,"
47


Annaka Fourneret, 14

TV Actress

"
2495,background: url(https://www.famousbirthdays.com/thumbnails/hoellein-cody-medium.jpg) no-repeat center center; background-size:cover;,2495,hoellein-cody-,,2495,"
48


Rocco Piazza, 14

YouTube Star

"
2496,background: url(https://www.famousbirthdays.com/thumbnails/soutas-everleigh-medium.jpg) no-repeat center center; background-size:cover;,2496,soutas-everleigh-,,2496,2008 Movies
2497,background: url(https://www.famousbirthdays.com/thumbnails/disick-penelope-medium.jpg) no-repeat center center; background-size:cover;,2497,disick-penelope-,,2497,2008 Shows
2498,background: url(https://www.famousbirthdays.com/thumbnails/carter-blue-medium.jpg) no-repeat center center; background-size:cover;,2498,carter-blue-,,2498,Died in 2008
2499,background: url(https://www.famousbirthdays.com/thumbnails/foley-ava-medium.jpg) no-repeat center center; background-size:cover;,2499,foley-ava-,,2499,"
1


Txunamy, 13

Instagram Star

"
2500,background: url(https://www.famousbirthdays.com/thumbnails/bennett-cora-medium.jpg) no-repeat center center; background-size:cover;,2500,bennett-cora-,,2500,"
2


Salish Matter, 13

Instagram Star

"
2501,background: url(https://www.famousbirthdays.com/thumbnails/conder-sophie-medium.jpg) no-repeat center center; background-size:cover;,2501,conder-sophie-,,2501,"
3


Biggy Norris, 13

YouTube Star

"
2502,background: url(https://www.famousbirthdays.com/thumbnails/roque-kaden-medium.jpg) no-repeat center center; background-size:cover;,2502,roque-kaden-,,2502,"
4


Chelsea Lascher, 13

TikTok Star

"
2503,background: url(https://www.famousbirthdays.com/thumbnails/panton-dj-medium.jpg) no-repeat center center; background-size:cover;,2503,panton-dj-,,2503,"
5


Jazzy Skye, 13

YouTube Star

"
2504,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,2504,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,,2504,"
6


Alisha Weir, 13

TV Actress

"
